scope	kind	file	line	source
production	dimension-or-derived	VennTopology/CurveData.lean	7	  (Array.range 17).map fun i => CurveProof.propose suppliedModel.oriented 131072 i
production	dimension-or-derived	VennTopology/CurveData.lean	10	    (Array.range 17).all (fun i =>
production	dimension-or-derived	VennTopology/CurveData.lean	11	      CurveProof.check suppliedModel.oriented 131072 i
production	dimension-or-derived	VennTopology/CurveData.lean	13	      (suppliedCurvePolygons.getD i default).vertices.size == 30840) = true := by
production	dimension-or-derived	VennTopology/CurveData.lean	17	    CurveProof.labelsCheck suppliedModel.oriented 131072 17 = true := by native_decide
production	dimension-or-derived	VennTopology/CurveData.lean	20	    CurveProof.crossingLabelsCheck suppliedModel.oriented 131072 = true := by native_decide
production	dimension-or-derived	VennTopology/PlanarSides.lean	10	def planeCurve (e : PuncturedDiagram ≃ₜ Plane) (i : Fin 17) : Set Plane := e '' puncturedCurve i
production	dimension-or-derived	VennTopology/PlanarSides.lean	11	def planeSide (e : PuncturedDiagram ≃ₜ Plane) (i : Fin 17) (b : Bool) : Set Plane := e '' puncturedSide i b
production	dimension-or-derived	VennTopology/PlanarSides.lean	12	def planeRegion (e : PuncturedDiagram ≃ₜ Plane) (v : Fin 131072) : Set Plane := e '' puncturedRegion v
production	dimension-or-derived	VennTopology/PlanarSides.lean	14	theorem diagramBitField_zero_pattern (i : Fin 17) : diagramBitField i (patternPoint 0) = -1 := by
production	dimension-or-derived	VennTopology/PlanarSides.lean	20	theorem punctured_nonnegative_compact (i : Fin 17) :
production	dimension-or-derived	VennTopology/PlanarSides.lean	32	theorem planeSide_true_bounded (e : PuncturedDiagram ≃ₜ Plane) (i : Fin 17) :
production	dimension-or-derived	VennTopology/PlanarSides.lean	40	theorem puncturedCurve_compact (i : Fin 17) : IsCompact (puncturedCurve i) := by
production	dimension-or-derived	VennTopology/PlanarSides.lean	45	theorem planeCurve_compact (e : PuncturedDiagram ≃ₜ Plane) (i : Fin 17) :
production	dimension-or-derived	VennTopology/PlanarSides.lean	48	theorem planeSide_isOpen (e : PuncturedDiagram ≃ₜ Plane) (i : Fin 17) (b : Bool) :
production	dimension-or-derived	VennTopology/PlanarSides.lean	51	theorem planeSide_pathConnected (e : PuncturedDiagram ≃ₜ Plane) (i : Fin 17) (b : Bool) :
production	dimension-or-derived	VennTopology/PlanarSides.lean	54	theorem planeSide_disjoint (e : PuncturedDiagram ≃ₜ Plane) (i : Fin 17) :
production	dimension-or-derived	VennTopology/PlanarSides.lean	58	theorem planeSide_cover (e : PuncturedDiagram ≃ₜ Plane) (i : Fin 17) :
production	dimension-or-derived	VennTopology/PlanarSides.lean	63	theorem planeSide_false_unbounded (e : PuncturedDiagram ≃ₜ Plane) (i : Fin 17) :
production	dimension-or-derived	VennTopology/PlanarSides.lean	76	theorem planeRegion_eq_sides (e : PuncturedDiagram ≃ₜ Plane) (v : Fin 131072) :
production	dimension-or-derived	VennTopology/PlanarSides.lean	77	    planeRegion e v = ⋂ i : Fin 17, planeSide e i (v.val.testBit i.val) := by
production	dimension-or-derived	VennTopology/PlanarSides.lean	81	theorem planeRegion_pathConnected (e : PuncturedDiagram ≃ₜ Plane) (v : Fin 131072) :
production	dimension-or-derived	VennTopology/PlanarSides.lean	84	theorem plane_curves_are_embedded_circles (e : PuncturedDiagram ≃ₜ Plane) (i : Fin 17) :
production	dimension-or-derived	VennTopology/PlanarSides.lean	91	theorem plane_curve_complement_component_count (e : PuncturedDiagram ≃ₜ Plane) (i : Fin 17) :
production	dimension-or-derived	VennTopology/PlanarSides.lean	98	    x ∉ ⋃ i : Fin 17, planeCurve e i ↔ ∃! v : Fin 131072, x ∈ planeRegion e v := by
production	dimension-or-derived	VennTopology/PlanarSides.lean	103	theorem all_bit_patterns (b : Fin 17 → Bool) :
production	dimension-or-derived	VennTopology/PlanarSides.lean	104	    ∃ v : Fin 131072, ∀ i : Fin 17, v.val.testBit i.val = b i := by
production	dimension-or-derived	VennTopology/PlanarSides.lean	105	  have h : Function.Bijective (fun v : Fin 131072 => fun i : Fin 17 => v.val.testBit i.val) := by
production	dimension-or-derived	VennTopology/PlanarSides.lean	114	theorem plane_every_membership_pattern (e : PuncturedDiagram ≃ₜ Plane) (b : Fin 17 → Bool) :
production	dimension-or-derived	VennTopology/PlanarSides.lean	115	    IsPathConnected (⋂ i : Fin 17, planeSide e i (b i)) := by
production	dimension-or-derived	VennTopology/PlanarSides.lean	126	    (∀ i : Fin 17,
production	dimension-or-derived	VennTopology/PlanarSides.lean	133	    (∀ v : Fin 131072, IsPathConnected (planeRegion e v) ∧
production	dimension-or-derived	VennTopology/PlanarSides.lean	134	      planeRegion e v = ⋂ i : Fin 17, planeSide e i (v.val.testBit i.val)) ∧
production	dimension-or-derived	VennTopology/PlanarSides.lean	135	    (∀ x : Plane, x ∉ ⋃ i : Fin 17, planeCurve e i ↔ ∃! v : Fin 131072, x ∈ planeRegion e v) ∧
production	dimension-or-derived	VennTopology/PlanarSides.lean	136	    (∀ b : Fin 17 → Bool, IsPathConnected (⋂ i : Fin 17, planeSide e i (b i))) :=
production	dimension-or-derived	VennTopology/MeridianBoundaryParameters.lean	11	theorem diagramMeridianBoundaryMap_front (k l : Fin 17) (t : MeridianParameter) :
production	selective-small-number	VennTopology/MeridianBoundaryParameters.lean	22	      AddCircle.toCircle (edgePhase ((⟨i.val, by omega⟩ : Fin 34), r)) := rfl
production	selective-small-number	VennTopology/MeridianBoundaryParameters.lean	24	  have hn : cyclicNext (⟨i.val, by omega⟩ : Fin 34) = ⟨i.val+1, by omega⟩ := by
production	selective-small-number	VennTopology/MeridianBoundaryParameters.lean	26	    change (i.val+1)%34 = i.val+1
production	selective-small-number	VennTopology/MeridianBoundaryParameters.lean	28	  rw [hn, meridian_boundary_front k l (⟨i.val, by omega⟩ : Fin 18),
production	selective-small-number	VennTopology/MeridianBoundaryParameters.lean	29	    meridian_boundary_front k l (⟨i.val+1, by omega⟩ : Fin 18)]
production	dimension-or-derived	VennTopology/MeridianBoundaryParameters.lean	31	theorem meridian_reverse_phase (i : Fin 17) (r : Icc (0 : ℝ) 1) :
production	selective-small-number	VennTopology/MeridianBoundaryParameters.lean	32	    AddCircle.toCircle (edgePhase ((⟨33-i.val, by omega⟩ : Fin 34),
production	selective-small-number	VennTopology/MeridianBoundaryParameters.lean	35	  have hp : edgePhase ((⟨33-i.val, by omega⟩ : Fin 34),
production	selective-small-number	VennTopology/MeridianBoundaryParameters.lean	37	      -(((i.val : ℝ)+r.val : ℝ) : AddCircle (34 : ℝ)) := by
production	selective-small-number	VennTopology/MeridianBoundaryParameters.lean	39	    have hv : ((33-i.val : ℕ) : ℝ)+(1-r.val) = 34-((i.val : ℝ)+r.val) := by
production	dimension-or-derived	VennTopology/MeridianBoundaryParameters.lean	48	theorem diagramMeridianBoundaryMap_back (k l : Fin 17) (t : MeridianParameter) :
production	selective-small-number	VennTopology/MeridianBoundaryParameters.lean	59	  have h1 : (⟨33-i.val, by omega⟩ : Fin 34) =
production	selective-small-number	VennTopology/MeridianBoundaryParameters.lean	60	      ⟨(34-(i.val+1))%34, Nat.mod_lt _ (by decide)⟩ := by
production	selective-small-number	VennTopology/MeridianBoundaryParameters.lean	62	  have h2 : cyclicNext (⟨33-i.val, by omega⟩ : Fin 34) =
production	selective-small-number	VennTopology/MeridianBoundaryParameters.lean	63	      ⟨(34-i.val)%34, Nat.mod_lt _ (by decide)⟩ := by
production	selective-small-number	VennTopology/MeridianBoundaryParameters.lean	64	    apply Fin.ext; change (33-i.val+1)%34 = (34-i.val)%34
production	selective-small-number	VennTopology/MeridianBoundaryParameters.lean	66	  rw [h2, h1, meridian_boundary_back k l (⟨i.val+1, by omega⟩ : Fin 18),
production	selective-small-number	VennTopology/MeridianBoundaryParameters.lean	67	    meridian_boundary_back k l (⟨i.val, by omega⟩ : Fin 18)]
production	dimension-or-derived	VennTopology/MeridianBoundaryParameters.lean	72	    meridianCircleParameter t = Circle.exp (Real.pi / 17 * t.val) := by
production	dimension-or-derived	VennTopology/MeridianBoundaryParameters.lean	91	  · let t : MeridianParameter := ⟨17 * θ / Real.pi, by
production	dimension-or-derived	VennTopology/MeridianBoundaryParameters.lean	100	  · let t : MeridianParameter := ⟨17 * (2*Real.pi-θ) / Real.pi, by
production	dimension-or-derived	VennTopology/MeridianBoundaryParameters.lean	106	    have hv : -(Real.pi / 17 * t.val) = θ-2*Real.pi := by
production	dimension-or-derived	VennTopology/SectorGeometry.lean	14	    suppliedSectorColors.getD f.val 17 < 17 ∧
production	dimension-or-derived	VennTopology/SectorGeometry.lean	15	    suppliedSectorColors.getD ((rotationWitnesses suppliedModel.oriented).getD f.val 0) 17 = (suppliedSectorColors.getD f.val 17 + 1) % 17 := by
production	dimension-or-derived	VennTopology/SectorGeometry.lean	22	def sectorColor (f : Fin suppliedModel.oriented.size) : Fin 17 :=
production	dimension-or-derived	VennTopology/SectorGeometry.lean	23	  ⟨suppliedSectorColors.getD f.val 17, (sector_color_data f).1⟩
production	dimension-or-derived	VennTopology/SectorGeometry.lean	29	  change suppliedSectorColors.getD ((rotationWitnesses suppliedModel.oriented)[f.val]!) 17 = _
production	dimension-or-derived	VennTopology/SectorGeometry.lean	32	def sectorSpace (k : Fin 17) : Set (Quad.Ambient Nat (Fin suppliedModel.oriented.size)) :=
production	dimension-or-derived	VennTopology/SectorGeometry.lean	35	def diagramSector (k : Fin 17) : Set Diagram := {x | x.val ∈ sectorSpace k}
production	dimension-or-derived	VennTopology/SectorGeometry.lean	37	def encodedSector (k : Fin 17) : Set (Point Nat) :=
production	dimension-or-derived	VennTopology/SectorGeometry.lean	39	    simplex (encodedCells suppliedModel.oriented 131072 t)
production	dimension-or-derived	VennTopology/SectorGeometry.lean	41	theorem sectorSpace_subset_space (k : Fin 17) : sectorSpace k ⊆ diagramQuad.space := by
production	dimension-or-derived	VennTopology/SectorGeometry.lean	46	theorem sectorSpace_compact (k : Fin 17) : IsCompact (sectorSpace k) :=
production	dimension-or-derived	VennTopology/SectorGeometry.lean	50	theorem diagramSector_closed (k : Fin 17) : IsClosed (diagramSector k) :=
production	dimension-or-derived	VennTopology/SectorGeometry.lean	53	theorem diagramSector_compact (k : Fin 17) : IsCompact (diagramSector k) :=
production	dimension-or-derived	VennTopology/SectorGeometry.lean	62	theorem sector_encoded_image (k : Fin 17) :
production	dimension-or-derived	VennTopology/SectorGeometry.lean	63	    reindex (labelEquiv 131072 suppliedModel.oriented.size) '' sectorSpace k = encodedSector k := by
production	dimension-or-derived	VennTopology/SectorGeometry.lean	79	theorem mem_diagramSector_iff_encoded (k : Fin 17) (x : Diagram) :
production	dimension-or-derived	VennTopology/SectorGeometry.lean	82	  change x.val ∈ sectorSpace k ↔ reindex (labelEquiv 131072 suppliedModel.oriented.size) x.val ∈ _
production	dimension-or-derived	VennTopology/SectorGeometry.lean	92	theorem sectorSpace_rotation (k : Fin 17) :
production	dimension-or-derived	VennTopology/SectorGeometry.lean	109	theorem diagram_sector_rotation (k : Fin 17) :
production	dimension-or-derived	VennTopology/SectorGeometry.lean	123	theorem sector_boundary_subset (k : Fin 17) : diagramMeridianBoundary k (cyclicNext k) ⊆ diagramSector k := by
production	dimension-or-derived	VennTopology/SectorGeometry.lean	131	    131072 t.val 1 ∈ encodedCells suppliedModel.oriented 131072 t by simp [encodedCells])
production	dimension-or-derived	VennTopology/SectorGeometry.lean	133	    131072 t.val 2 ∈ encodedCells suppliedModel.oriented 131072 t by simp [encodedCells])
production	dimension-or-derived	VennTopology/SectorGeometry.lean	142	theorem diagramSector_nonempty (k : Fin 17) : (diagramSector k).Nonempty := by
production	dimension-or-derived	VennTopology/CurveSymmetry.lean	8	/-- Character `i` moves to `i-1` modulo 17, as specified in the input. -/
production	selective-small-number	VennTopology/CurveSymmetry.lean	9	def curveRotation : Equiv.Perm (Fin 17) := Equiv.addRight 16
production	dimension-or-derived	VennTopology/CurveSymmetry.lean	11	@[simp] theorem curveRotation_val (i : Fin 17) :
production	selective-small-number	VennTopology/CurveSymmetry.lean	12	    (curveRotation i).val = (i.val+16)%17 := rfl
production	dimension-or-derived	VennTopology/CurveSymmetry.lean	14	theorem curve_rotation_period : ∀ i : Fin 17, curveRotation^[17] i = i := by decide
production	dimension-or-derived	VennTopology/CurveSymmetry.lean	16	theorem bit_rotation_verified : ∀ (v : Fin 131072) (i : Fin 17),
production	dimension-or-derived	VennTopology/CurveSymmetry.lean	20	theorem rotated_edge_label {u v : Nat} (hu : u < 131072) (i : Fin 17) :
production	dimension-or-derived	VennTopology/CurveSymmetry.lean	33	theorem diagram_rotated_edge_label (f : Fin suppliedModel.oriented.size) (k : Fin 4) (i : Fin 17) :
production	dimension-or-derived	VennTopology/CurveSymmetry.lean	42	theorem diagram_rotation_mem_curve (x : Diagram) (i : Fin 17) :
production	dimension-or-derived	VennTopology/CurveSymmetry.lean	50	theorem diagram_rotation_curve_image (i : Fin 17) :
production	dimension-or-derived	VennTopology/CurveSymmetry.lean	56	noncomputable def diagramCurveRotation (i : Fin 17) :
production	dimension-or-derived	VennTopology/RigidPlaneConjugacy.lean	4	rotation through exactly `2π/17`, centered at the origin. -/
production	dimension-or-derived	VennTopology/SphereReduction.lean	56	    Nat.card (PolygonVertices.Vertex diagramPresentation) = 262142 := by
production	dimension-or-derived	VennTopology/PlaneArrangement.lean	12	@[simp] theorem realizedPlaneCurve_mem (x : PuncturedDiagram) (i : Fin 17) :
production	dimension-or-derived	VennTopology/PlaneArrangement.lean	19	theorem planar_no_triple_intersections (i j k : Fin 17)
production	dimension-or-derived	VennTopology/PlaneArrangement.lean	26	    (∃ i j : Fin 17, i ≠ j ∧ x ∈ realizedPlaneCurve i ∧ x ∈ realizedPlaneCurve j) ↔
production	dimension-or-derived	VennTopology/PlaneArrangement.lean	61	    ∃ i j : Fin 17, i ≠ j ∧ CrossingSquare.HasCrossingChart
production	dimension-or-derived	VennTopology/PlaneArrangement.lean	83	theorem planar_symmetry_period (x : Plane) : realizedPlaneSymmetry^[17] x = x := by
production	dimension-or-derived	VennTopology/PlaneArrangement.lean	87	theorem planar_symmetry_no_short_period (k : ℕ) (hk : 0 < k) (hk17 : k < 17) :
production	dimension-or-derived	VennTopology/PlaneArrangement.lean	94	theorem planar_symmetry_curve_image (i : Fin 17) :
production	dimension-or-derived	VennTopology/PlaneArrangement.lean	103	theorem planar_symmetry_region_image (v : Fin 131072) :
production	dimension-or-derived	VennTopology/PlaneArrangement.lean	113	    realizedPlaneSymmetry x = x ↔ (diagramPlaneHomeomorph.symm x).val = patternPoint 131071 := by
production	dimension-or-derived	VennTopology/PlaneArrangement.lean	119	  let p : PuncturedDiagram := ⟨patternPoint 131071, fun h =>
production	dimension-or-derived	VennTopology/PlaneArrangement.lean	120	    (by decide : (131071 : Fin 131072) ≠ 0) (patternPoint_injective h)⟩
production	dimension-or-derived	VennTopology/MeridianData.lean	7	def meridianSeed : Array Nat := #[0, 1, 2049, 6145, 6209, 6241, 6257, 6265, 6269, 6397, 7421, 72957, 73469, 73725, 106493, 114685, 131069, 131071]
production	dimension-or-derived	VennTopology/EquivariantSectorDisk.lean	24	theorem diagram_sector_iterate (n : Nat) (k : Fin 17) :
production	dimension-or-derived	VennTopology/EquivariantSectorDisk.lean	32	theorem sector_index_iterate (k : Fin 17) : cyclicNext^[k.val] (0 : Fin 17) = k := by
production	dimension-or-derived	VennTopology/EquivariantSectorDisk.lean	35	def sectorFromZero (k : Fin 17) : diagramSector 0 ≃ₜ diagramSector k :=
production	dimension-or-derived	VennTopology/EquivariantSectorDisk.lean	39	theorem sectorFromZero_apply (k : Fin 17) (x : diagramSector 0) :
production	dimension-or-derived	VennTopology/EquivariantSectorDisk.lean	43	theorem sectorBoundaryParam_rotation (k : Fin 17) (z : UnitCircle) :
production	dimension-or-derived	VennTopology/EquivariantSectorDisk.lean	47	theorem sectorBoundaryParam_iterate (n : Nat) (k : Fin 17) (z : UnitCircle) :
production	dimension-or-derived	VennTopology/EquivariantSectorDisk.lean	55	def equivariantSectorDisk (k : Fin 17) : diagramSector k ≃ₜ PlaneClosedDisk :=
production	dimension-or-derived	VennTopology/EquivariantSectorDisk.lean	58	theorem equivariantSectorDisk_boundary (k : Fin 17) (z : UnitCircle) :
production	dimension-or-derived	VennTopology/EquivariantSectorDisk.lean	72	theorem sectorFromZero_next (k : Fin 17) (x : diagramSector 0) :
production	dimension-or-derived	VennTopology/EquivariantSectorDisk.lean	75	  change diagramRotation^[(k.val+1)%17] x.val = diagramRotation (diagramRotation^[k.val] x.val)
production	dimension-or-derived	VennTopology/EquivariantSectorDisk.lean	76	  rw [(show Function.IsPeriodicPt diagramRotation 17 x.val from diagram_rotation_period x.val).iterate_mod_apply]
production	dimension-or-derived	VennTopology/EquivariantSectorDisk.lean	79	def sectorRotatePoint (k : Fin 17) (x : diagramSector k) : diagramSector (cyclicNext k) :=
production	dimension-or-derived	VennTopology/EquivariantSectorDisk.lean	83	to the next sector. Period 17 proves the last-to-first case as well. -/
production	dimension-or-derived	VennTopology/EquivariantSectorDisk.lean	84	theorem equivariantSectorDisk_rotation (k : Fin 17) (x : diagramSector k) :
production	dimension-or-derived	VennTopology/Periodic.lean	13	def equivOfPeriod {X : Type*} (f : X → X) (h : ∀ x, f^[17] x = x) : Equiv.Perm X where
production	selective-small-number	VennTopology/Periodic.lean	15	  invFun := f^[16]
production	dimension-or-derived	VennTopology/Periodic.lean	21	theorem region_period (v : Nat) : regionStep^[17] v = v := by
production	dimension-or-derived	VennTopology/Periodic.lean	22	  by_cases hv : v < 2^17
production	dimension-or-derived	VennTopology/Periodic.lean	33	    exact h 17
production	dimension-or-derived	VennTopology/Periodic.lean	40	    steps (fun f => (rotationWitnesses fs)[f]!) 17 f = f ∧
production	dimension-or-derived	VennTopology/Periodic.lean	65	    (faceStep fs h)^[17] f = f := by
production	dimension-or-derived	VennTopology/PoleDiskRotation.lean	18	    Coordinates.link (encodedCells suppliedModel.oriented 131072) (poleIndex p).val :=
production	dimension-or-derived	VennTopology/PoleDiskRotation.lean	20	    (Homeomorph.setCongr (encoded_link_eq_dartLink suppliedModel.oriented 131072 _
production	dimension-or-derived	VennTopology/PoleDiskRotation.lean	23	def poleRotationAngle (p : Fin 2) : ℝ := if p = 0 then 2 * Real.pi / 17 else -(2 * Real.pi / 17)
production	dimension-or-derived	VennTopology/PoleDiskRotation.lean	33	  have hb : (poleIndex p).val < 131072 + suppliedModel.oriented.size := by
production	dimension-or-derived	VennTopology/PoleDiskRotation.lean	42	    range (Coordinates.linkConeParameter (encodedCells suppliedModel.oriented 131072)
production	dimension-or-derived	VennTopology/PoleDiskRotation.lean	47	disk, including its center, with the generator angle ±2π/17. -/
production	dimension-or-derived	VennTopology/PoleDiskRotation.lean	55	    (poleDiskHomeomorph p z).val ∈ Coordinates.realization (encodedCells suppliedModel.oriented 131072) := by
production	dimension-or-derived	VennTopology/PoleDiskRotation.lean	79	  change Coordinates.reindex (Coordinates.labelEquiv 131072 suppliedModel.oriented.size)
production	dimension-or-derived	VennTopology/PoleDiskRotation.lean	82	      (Coordinates.reindex (Coordinates.labelEquiv 131072 suppliedModel.oriented.size) x.val)
production	dimension-or-derived	VennTopology/PoleDiskRotation.lean	102	def polePattern (p : Fin 2) : Fin 131072 := if p = 0 then 0 else 131071
production	dimension-or-derived	VennTopology/PoleDiskRotation.lean	136	  have hf : ∀ t i, i ∈ encodedCells suppliedModel.oriented 131072 t →
production	dimension-or-derived	VennTopology/PoleDiskRotation.lean	137	      ((encodedCells suppliedModel.oriented 131072 t).erase i).Nonempty := by
production	dimension-or-derived	VennTopology/PoleDiskRotation.lean	142	  have hh := Coordinates.openStar_eq_cone (encodedCells suppliedModel.oriented 131072)
production	dimension-or-derived	VennTopology/PoleDiskRotation.lean	145	      range (Coordinates.linkConeParameter (encodedCells suppliedModel.oriented 131072)
production	dimension-or-derived	VennTopology/PoleDiskRotation.lean	148	        (encodedCells suppliedModel.oriented 131072) (poleIndex p).val :=
production	selective-small-number	VennTopology/MeridianCertificate.lean	10	def meridianLabel (k : Fin 17) (j : Fin 18) : Nat :=
production	selective-small-number	VennTopology/MeridianCertificate.lean	14	def meridianBoundaryLabel (k l : Fin 17) (j : Fin 34) : Nat :=
production	selective-small-number	VennTopology/MeridianCertificate.lean	15	  if h : j.val < 18 then meridianLabel k ⟨j.val, h⟩
production	selective-small-number	VennTopology/MeridianCertificate.lean	16	  else meridianLabel l ⟨34 - j.val, by omega⟩
production	selective-small-number	VennTopology/MeridianCertificate.lean	18	def meridianBoundaryTriangle (fs : Array Face) (k l : Fin 17) (j : Fin 34) : Nat :=
production	dimension-or-derived	VennTopology/MeridianCertificate.lean	19	  let f := if j.val < 17 then (meridianFaceRows.getD k.val #[]).getD j.val 0
production	selective-small-number	VennTopology/MeridianCertificate.lean	20	    else (meridianFaceRows.getD l.val #[]).getD (33 - j.val) 0
production	dimension-or-derived	VennTopology/MeridianCertificate.lean	29	    (∀ k, meridianLabel k 0 = 0 ∧ meridianLabel k 17 = 131071) ∧
production	dimension-or-derived	VennTopology/MeridianCertificate.lean	30	    (∀ k j, meridianLabel k j < 131072 ∧
production	dimension-or-derived	VennTopology/MeridianCertificate.lean	40	    ((LinkProof.triangleVertex suppliedModel.oriented 131072 t 1 = a ∧
production	dimension-or-derived	VennTopology/MeridianCertificate.lean	41	      LinkProof.triangleVertex suppliedModel.oriented 131072 t 2 = b) ∨
production	dimension-or-derived	VennTopology/MeridianCertificate.lean	42	     (LinkProof.triangleVertex suppliedModel.oriented 131072 t 1 = b ∧
production	dimension-or-derived	VennTopology/MeridianCertificate.lean	43	      LinkProof.triangleVertex suppliedModel.oriented 131072 t 2 = a)) := by
production	dimension-or-derived	VennTopology/SectorIntersections.lean	34	    v < 131072 ∧ (suppliedSectorMasks.getD v 0).testBit (sectorColor f).val = true := by
production	dimension-or-derived	VennTopology/SectorIntersections.lean	39	def sectorAllowed (k : Fin 17) (a : Nat) : Prop :=
production	dimension-or-derived	VennTopology/SectorIntersections.lean	40	  (a < 131072 ∧ (suppliedSectorMasks.getD a 0).testBit k.val = true) ∨
production	dimension-or-derived	VennTopology/SectorIntersections.lean	41	  ∃ f : Fin suppliedModel.oriented.size, a = 131072 + f.val ∧ sectorColor f = k
production	dimension-or-derived	VennTopology/SectorIntersections.lean	43	theorem encodedSector_positive_allowed (k : Fin 17) {x : Point Nat}
production	dimension-or-derived	VennTopology/SectorIntersections.lean	46	  have hm : a ∈ encodedCells suppliedModel.oriented 131072 t := by
production	dimension-or-derived	VennTopology/SectorIntersections.lean	65	theorem sector_overlap_edge (t : Fin (4*suppliedModel.oriented.size)) (l : Fin 17)
production	selective-small-number	VennTopology/SectorIntersections.lean	67	    ∃ j : Fin 34,
production	dimension-or-derived	VennTopology/SectorIntersections.lean	72	      ((suppliedSectorMasks.getD (LinkProof.triangleVertex suppliedModel.oriented 131072 t.val 1) 0).testBit l.val = true →
production	dimension-or-derived	VennTopology/SectorIntersections.lean	73	        LinkProof.triangleVertex suppliedModel.oriented 131072 t.val 1 = a ∨
production	dimension-or-derived	VennTopology/SectorIntersections.lean	74	        LinkProof.triangleVertex suppliedModel.oriented 131072 t.val 1 = b) ∧
production	dimension-or-derived	VennTopology/SectorIntersections.lean	75	      ((suppliedSectorMasks.getD (LinkProof.triangleVertex suppliedModel.oriented 131072 t.val 2) 0).testBit l.val = true →
production	dimension-or-derived	VennTopology/SectorIntersections.lean	76	        LinkProof.triangleVertex suppliedModel.oriented 131072 t.val 2 = a ∨
production	dimension-or-derived	VennTopology/SectorIntersections.lean	77	        LinkProof.triangleVertex suppliedModel.oriented 131072 t.val 2 = b) := by
production	selective-small-number	VennTopology/SectorIntersections.lean	85	  have hj' : j < 34 := by simpa using hj
production	selective-small-number	VennTopology/SectorIntersections.lean	87	  have hrow (i : Fin 34) :
production	dimension-or-derived	VennTopology/SectorIntersections.lean	93	    show suppliedSectorColors.getD (t.val/4) 17 = (sectorColor (triangleFace _ t)).val from rfl,
production	selective-small-number	VennTopology/SectorIntersections.lean	94	    hrow ⟨j, hj'⟩, hrow ⟨(j+1)%34, Nat.mod_lt _ (by decide)⟩, Bool.and_eq_true] at he
production	dimension-or-derived	VennTopology/SectorIntersections.lean	103	theorem sector_inter_subset_boundary (k l : Fin 17) (hkl : k ≠ l) :
production	dimension-or-derived	VennTopology/SectorIntersections.lean	120	    have hm : a ∈ encodedCells suppliedModel.oriented 131072 t := by
production	dimension-or-derived	VennTopology/SectorIntersections.lean	132	      have hb : LinkProof.triangleVertex suppliedModel.oriented 131072 t.val 1 < 131072 := by
production	dimension-or-derived	VennTopology/SectorIntersections.lean	137	      have hb : LinkProof.triangleVertex suppliedModel.oriented 131072 t.val 2 < 131072 := by
production	dimension-or-derived	VennTopology/SphereMeridians.lean	99	/-- The 17 equally spaced meridian directions. -/
production	dimension-or-derived	VennTopology/SphereMeridians.lean	100	def rigidDirection (k : Fin 17) : Circle := rigidGenerator ^ k.val
production	dimension-or-derived	VennTopology/SphereMeridians.lean	102	theorem rigidDirection_next (k : Fin 17) :
production	dimension-or-derived	VennTopology/SphereMeridians.lean	104	  change rigidGenerator ^ ((k.val+1)%17) = rigidGenerator * rigidGenerator^k.val
production	dimension-or-derived	VennTopology/SphereMeridians.lean	105	  by_cases h : k.val + 1 < 17
production	selective-small-number	VennTopology/SphereMeridians.lean	107	  · have hk : k.val = 16 := by omega
production	dimension-or-derived	VennTopology/SphereMeridians.lean	112	  have ha : 0 < 2 * Real.pi / 17 := by positivity
production	dimension-or-derived	VennTopology/SphereMeridians.lean	113	  have hm (i : Fin 17) : (i.val : ℝ) * (2 * Real.pi / 17) ∈ Ico 0 (2 * Real.pi) := by
production	dimension-or-derived	VennTopology/SphereMeridians.lean	114	    have hi : (i.val : ℝ) < 17 := by exact_mod_cast i.isLt
production	dimension-or-derived	VennTopology/SphereMeridians.lean	118	  have he : Circle.exp ((k.val : ℝ) * (2 * Real.pi / 17)) =
production	dimension-or-derived	VennTopology/SphereMeridians.lean	119	      Circle.exp ((l.val : ℝ) * (2 * Real.pi / 17)) := by
production	dimension-or-derived	VennTopology/SphereMeridians.lean	127	theorem rigidDirection_ne_next (k : Fin 17) : rigidDirection k ≠ rigidDirection (cyclicNext k) := by
production	dimension-or-derived	VennTopology/SphereMeridians.lean	130	  change k.val = (k.val+1)%17 at hval
production	dimension-or-derived	VennTopology/SphereMeridians.lean	134	def rigidSectorBoundary (k : Fin 17) : Circle → SphereRepresentative :=
production	dimension-or-derived	VennTopology/SphereMeridians.lean	137	theorem rigidSectorBoundary_continuous (k : Fin 17) : Continuous (rigidSectorBoundary k) :=
production	dimension-or-derived	VennTopology/SphereMeridians.lean	140	theorem rigidSectorBoundary_injective (k : Fin 17) : Function.Injective (rigidSectorBoundary k) :=
production	dimension-or-derived	VennTopology/SphereMeridians.lean	143	theorem rigidSectorBoundary_rotation (k : Fin 17) (z : Circle) :
production	dimension-or-derived	VennTopology/CrossingCharts.lean	94	    ∃ i j : Fin 17, i ≠ j ∧ CrossingSquare.HasCrossingChart
production	dimension-or-derived	VennTopology/CrossingCharts.lean	96	  obtain ⟨i,j,hij,hi,hj⟩ := crossing_labels_alternate suppliedModel.oriented 131072 17
production	dimension-or-derived	VennTopology/Surface.lean	16	    Coordinates.labelEquiv 131072 suppliedModel.oriented.size a < suppliedLinkStars.size := by
production	dimension-or-derived	VennTopology/Surface.lean	28	    have hv : v < 131072 := by
production	dimension-or-derived	VennTopology/Surface.lean	43	    (ha : Coordinates.labelEquiv 131072 suppliedModel.oriented.size a < suppliedLinkStars.size) :
production	dimension-or-derived	VennTopology/SideComponents.lean	8	theorem diagramSide_isOpen (i : Fin 17) (b : Bool) : IsOpen (diagramSide i b) :=
